,0,3OH10,chitooctaose,self,sflg,smock,snlp,sOGs,spep
106,AT3G22930,1,0,0,0,0,0,0,0
107,AT3G25640,1,0,0,0,0,0,0,0
108,AT3G25717,1,0,0,0,0,0,0,0
109,AT3G26742,0,0,0,0,0,0,0,1
110,AT3G28340,0,0,0,0,0,0,1,0
111,AT3G29000,1,0,0,0,0,0,1,0
112,AT3G41762,0,0,0,0,0,0,0,1
113,AT3G44010,1,0,0,0,0,0,0,0
114,AT3G44260,0,0,0,1,0,0,1,0
115,AT3G44410,1,0,0,0,0,0,0,0
116,AT3G44710,0,0,0,0,0,0,0,1
117,AT3G44735,1,0,0,0,0,0,0,0
118,AT3G46620,0,0,0,0,0,0,1,0
119,AT3G48620,0,0,0,0,0,0,0,1
120,AT3G50800,0,0,0,0,0,0,1,0
121,AT3G50940,0,0,0,0,0,0,0,1
122,AT3G52450,0,0,0,0,0,0,1,0
123,AT3G53235,1,0,0,0,0,0,0,0
124,AT3G53365,1,0,0,0,0,0,0,0
125,AT3G55860,0,0,0,0,0,0,0,1
126,AT3G59730,0,0,0,0,0,0,0,1
127,AT3G60550,0,0,0,0,0,0,1,0
128,AT3G61190,0,0,0,0,0,0,1,0
129,AT3G62380,0,0,0,0,0,0,0,1
130,AT4G02810,1,0,0,0,0,0,0,0
131,AT4G06597,1,0,0,0,0,0,0,0
132,AT4G06701,1,0,0,0,0,0,0,0
133,AT4G08230,1,0,0,0,0,0,0,0
134,AT4G08345,0,0,0,0,0,0,0,1
135,AT4G09890,1,0,0,0,0,0,0,0
136,AT4G09960,1,0,0,0,0,0,0,0
137,AT4G10780,0,0,0,0,0,0,0,1
138,AT4G11211,1,0,0,0,0,0,0,0
139,AT4G11280,0,0,0,0,0,0,1,0
140,AT4G12005,0,0,0,0,0,0,0,1
141,AT4G13395,0,0,0,0,0,0,1,0
142,AT4G13510,1,0,0,0,0,0,0,0
143,AT4G13560,1,0,0,0,0,0,0,0
144,AT4G14342,1,0,0,0,0,0,0,0
145,AT4G16355,0,0,0,0,0,0,0,1
146,AT4G16410,1,0,0,0,0,0,0,0
147,AT4G17490,0,0,0,0,0,0,1,0
148,AT4G18422,0,0,0,0,0,0,1,0
149,AT4G21192,1,0,0,0,0,0,0,0
150,AT4G24026,1,0,0,0,0,0,0,0
151,AT4G24050,1,0,0,0,0,0,0,0
152,AT4G24570,0,0,0,0,0,0,1,0
153,AT4G25470,0,0,0,0,0,0,1,0
154,AT4G25490,0,0,0,0,0,0,1,0
155,AT4G27280,0,0,0,0,0,0,1,0
156,AT4G27652,0,0,0,0,0,0,1,0
157,AT4G27654,0,0,0,0,0,0,1,0
158,AT4G27657,0,0,0,0,0,0,1,0
159,AT4G31680,0,0,0,0,0,0,0,1
160,AT4G31930,1,0,0,0,0,0,0,0
161,AT4G32530,1,0,0,0,0,0,0,0
162,AT4G33560,1,0,0,0,0,0,0,0
163,AT4G34440,0,0,0,0,0,0,0,1
164,AT4G34600,1,0,0,0,0,0,0,0
165,AT5G01445,1,0,0,0,0,0,0,0
166,AT5G03060,0,0,0,0,0,0,0,1
167,AT5G03710,1,0,0,0,0,0,0,0
168,AT5G04340,0,0,0,0,0,0,1,0
169,AT5G06950,1,0,0,0,0,0,0,0
170,AT5G07760,0,0,0,0,0,0,0,1
171,AT5G10340,0,0,0,0,0,0,0,1
172,AT5G13225,1,0,0,0,0,0,0,0
173,AT5G15265,1,0,0,0,0,0,0,0
174,AT5G17350,0,0,0,0,0,0,1,0
175,AT5G17820,1,0,0,0,0,0,0,0
176,AT5G18690,1,0,0,0,0,0,0,0
177,AT5G20480,1,0,0,0,0,0,0,0
178,AT5G22250,0,0,0,0,0,0,1,0
179,AT5G23260,0,0,0,0,0,0,0,1
180,AT5G25340,0,0,0,0,0,0,0,1
181,AT5G25940,1,0,0,0,0,0,0,0
182,AT5G35732,1,0,0,0,0,0,0,0
183,AT5G37770,0,0,0,0,0,0,1,0
184,AT5G40960,1,0,0,0,0,0,0,0
185,AT5G42146,1,0,0,0,0,0,0,0
186,AT5G43620,0,0,0,0,0,0,1,0
187,AT5G44770,0,0,0,0,0,0,0,1
188,AT5G46315,1,0,0,0,0,0,0,0
189,AT5G47230,0,0,0,0,0,0,1,0
190,AT5G47350,0,0,0,0,0,0,0,1
191,AT5G48100,0,0,0,0,0,0,0,1
192,AT5G50590,0,0,0,0,0,0,0,1
193,AT5G50690,0,0,0,0,0,0,0,1
194,AT5G50930,1,0,0,0,0,0,0,0
195,AT5G51190,0,0,0,0,0,0,1,0
196,AT5G53820,1,0,0,0,0,0,0,0
197,AT5G54490,0,0,0,0,0,0,1,0
198,AT5G54970,1,0,0,0,0,0,0,0
199,AT5G57123,1,0,0,0,0,0,0,0
200,AT5G57720,0,0,0,0,0,0,0,1
201,AT5G59610,1,0,0,0,0,0,0,0
202,AT5G59820,0,0,0,0,0,0,1,0
203,AT5G61600,0,0,0,0,0,0,1,1
204,AT5G62350,1,0,0,0,0,0,0,0
205,AT5G65040,1,0,0,0,0,0,0,0
206,AT5G65300,0,0,0,0,0,0,1,0
